y-position
85
85
85
83
83
84
84
84
84
84
84
84
84
85
85
85
83
83
79
77
74
74
75
75
76
74
74
74
74
74
74
72
72
76
77
77
77
77
73
71
71
71
71
71
71
69
67
67
68
70
71
71
71
71
71
71
71
71
71
69
70
68
68
68
68
68
68
68
65
65
63
63
61
61
59
57
57
57
54
54
52
52
48
48
46
44
44
44
44
42
42
40
38
38
38
36
36
37
37
37
37
34
35
35
35
35
35
36
37
37
39
39
40
42
43
43
45
46
47
49
52
54
58
61
62
63
64
67
68
71
75
77
79
81
82
83
86
88
89
92
94
96
98
100
103
103
105
108
110
113
117
121
124
126
128
129
130
132
136
138
141
144
146
147
150
152
154
157
160
164
167
171
173
174
176
179
180
183
186
187
188
189
192
195
195
199
201
202
204
206
209
213
214
217
218
220
223
225
227
228
229
231
231
235
237
240
243
247
249
252
255
258
260
262
263
266
269
269
272
274
276
278
280
282
285
288
291
293
294
296
298
301
302
304
308
311
314
317
321
324
327
329
332
332
335
338
342
344
346
347
350
351
353
354
357
359
362
364
366
369
371
373
376
379
381
384
389
390
392
394
396
399
403
405
407
410
413
415
417
421
422
424
