y-position
429
429
429
429
430
430
429
429
429
429
430
430
430
429
429
429
429
429
429
428
427
427
426
425
425
424
422
420
418
417
416
412
411
409
405
401
397
395
391
389
385
385
383
379
375
374
370
370
366
365
361
360
358
356
351
349
347
345
341
340
339
337
335
333
332
330
328
326
322
322
318
316
315
314
309
309
305
304
302
302
301
299
294
292
290
290
285
283
282
278
277
277
279
284
285
286
288
290
292
294
297
299
302
304
305
307
310
311
312
314
315
319
321
324
325
327
328
330
331
333
335
337
339
341
343
344
346
347
350
352
353
355
358
360
361
363
366
368
370
371
373
375
376
377
379
381
