y-position
506
508
509
509
509
509
509
510
510
512
512
512
512
512
512
512
512
512
512
512
512
512
512
512
512
513
514
514
514
514
515
515
515
515
515
515
515
515
516
516
516
517
517
517
517
517
517
517
517
517
517
517
517
517
517
517
517
517
517
517
517
532
547
562
577
592
607
622
637
652
667
682
697
712
727
742
757
772
787
802
817
832
847
862
877
892
907
922
937
952
967
982
997
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
1007
424
424
426
426
426
426
426
426
426
426
425
424
423
423
424
424
424
423
423
424
424
423
423
423
423
423
421
421
422
423
422
422
422
423
424
425
424
425
425
425
426
426
426
426
426
426
426
427
428
429
429
430
430
428
429
429
429
429
431
431
431
431
431
430
430
430
428
427
425
425
425
425
425
422
421
420
420
418
419
419
418
417
416
415
412
412
411
409
407
406
405
404
401
400
399
398
398
398
396
394
393
393
392
390
388
387
386
385
382
381
381
380
380
379
377
377
377
374
373
371
371
370
370
369
368
366
365
363
361
360
359
358
356
355
352
351
351
349
348
347
346
344
342
341
339
336
336
337
340
341
342
344
346
348
349
349
352
354
355
357
362
363
365
367
368
370
372
374
376
381
384
386
387
387
389
391
391
392
395
397
399
401
402
405
407
409
411
413
415
416
417
420
421
423
425
426
426
427
429
430
431
432
433
436
438
440
443
445
447
450
452
455
460
