y-position
483
483
485
485
485
485
483
483
484
484
484
484
484
482
482
483
485
485
485
487
488
487
486
486
485
485
485
484
482
482
483
483
483
483
483
483
485
485
485
485
485
485
485
485
485
485
485
485
484
484
484
484
483
482
481
481
479
479
478
478
478
478
478
476
475
475
473
472
470
469
469
469
468
467
467
468
468
468
468
468
468
468
469
469
469
469
469
469
469
469
468
468
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
466
467
467
467
467
467
467
470
475
478
481
484
488
493
497
501
504
507
509
512
516
519
522
525
527
530
534
537
539
541
544
547
550
552
555
558
559
563
566
568
572
576
577
579
582
586
589
591
592
594
597
601
601
604
608
611
613
