y-position
739
739
739
738
738
738
738
738
738
738
737
736
735
735
735
735
734
733
732
732
732
732
733
733
733
733
733
733
733
732
731
730
730
728
728
727
725
724
722
721
719
717
714
714
712
710
710
708
705
704
702
702
700
700
700
699
699
697
695
694
693
692
689
686
684
682
682
680
679
677
676
675
674
671
669
666
666
665
665
664
663
661
659
657
655
655
654
654
653
651
650
649
648
647
647
644
642
640
639
638
639
642
646
648
652
655
658
662
663
666
668
672
674
675
677
681
684
689
693
696
699
702
706
710
714
715
717
719
721
723
725
726
726
728
732
736
738
739
743
745
749
753
756
759
762
765
768
770
774
775
