y-position
326
325
323
322
321
318
316
315
314
312
312
311
309
308
307
306
305
302
301
299
298
297
295
294
294
294
292
291
289
287
285
283
282
281
280
279
279
278
277
275
274
273
272
271
270
270
269
268
267
265
263
262
261
260
258
257
255
253
252
251
250
248
246
245
243
243
241
242
256
271
287
300
317
331
347
363
377
393
407
422
437
448
464
480
497
511
527
540
556
572
586
600
619
633
648
660
677
692
