y-position
283
283
282
282
282
281
278
278
278
278
278
278
277
277
277
274
274
273
272
271
271
271
272
272
272
272
273
273
272
271
271
271
271
270
270
270
270
270
270
270
270
269
269
269
268
265
266
266
267
266
266
266
266
266
268
268
268
268
265
265
265
265
264
264
264
264
263
263
260
260
260
261
261
261
261
261
261
262
262
263
263
264
264
264
265
265
265
265
265
264
261
261
261
260
259
258
258
255
255
254
253
252
252
252
252
249
245
244
243
242
242
242
241
241
238
238
237
234
235
235
234
231
231
228
228
227
227
226
226
225
222
221
218
217
217
216
216
217
216
213
213
213
212
212
211
210
209
208
208
208
208
208
208
210
212
215
215
216
218
220
223
225
226
230
232
233
234
236
239
240
241
244
245
247
251
253
254
256
257
258
259
260
262
264
265
269
274
277
278
278
279
281
283
285
287
288
291
294
295
297
300
300
300
